energy	num_occurrences	sample
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
2.000000	1	[0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0]
-4.000000	1	[0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0]
0.000000	1	[0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1]
2.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 1 0]
0.000000	1	[0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 0]
-6.000000	1	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
2.000000	1	[1 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0]
2.000000	2	[1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
2.000000	1	[1 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
2.000000	1	[1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1]
